13/06/2022 18:25:30 	 66629; 1700; 16.6714;
13/06/2022 18:25:48 	 66629; 1750; 16.9278;
13/06/2022 18:25:54 	 32983; 1150; 5.5072;
13/06/2022 18:26:03 	 43784; 1150; 7.5121;
13/06/2022 18:26:11 	 43784; 1200; 7.8992;
13/06/2022 18:26:20 	 43784; 1250; 8.2192;
13/06/2022 18:26:29 	 43784; 1300; 8.8011;
13/06/2022 18:27:21 	 66629; 1150; 11.5495;
13/06/2022 18:27:33 	 66629; 1200; 11.7067;
13/06/2022 18:27:46 	 66629; 1250; 12.0993;
13/06/2022 18:28:00 	 66629; 1300; 12.6916;
13/06/2022 18:28:14 	 66629; 1350; 13.3155;
13/06/2022 18:28:29 	 66629; 1400; 13.6776;
13/06/2022 18:28:44 	 66629; 1450; 14.2119;
13/06/2022 18:28:59 	 66629; 1500; 14.5645;
13/06/2022 18:29:15 	 66629; 1550; 14.9066;
13/06/2022 18:29:31 	 66629; 1600; 15.4206;
13/06/2022 18:29:48 	 66629; 1650; 15.7915;
13/06/2022 18:30:05 	 66629; 1700; 16.3033;
13/06/2022 18:30:24 	 66629; 1750; 18.2296;
13/06/2022 18:30:31 	 32983; 1150; 5.5382;
13/06/2022 18:30:40 	 43784; 1150; 7.9602;
13/06/2022 18:30:49 	 43784; 1200; 8.6471;
13/06/2022 18:31:00 	 43784; 1250; 10.0721;
13/06/2022 18:31:09 	 43784; 1300; 9.0951;
13/06/2022 18:31:19 	 42199; 1150; 7.7787;
13/06/2022 18:31:27 	 43045; 1150; 7.2258;
13/06/2022 18:31:35 	 45499; 1150; 7.6239;
13/06/2022 18:31:44 	 45499; 1200; 8.0881;
13/06/2022 18:31:53 	 45499; 1250; 8.4731;
13/06/2022 18:32:03 	 45499; 1300; 8.6782;
13/06/2022 18:32:12 	 45499; 1350; 9.0177;
13/06/2022 18:32:22 	 45499; 1400; 9.1863;
13/06/2022 18:32:32 	 45499; 1450; 9.6147;
13/06/2022 18:32:41 	 47114; 1150; 8.0342;
13/06/2022 18:32:50 	 47114; 1200; 8.2789;
13/06/2022 18:33:00 	 47114; 1250; 8.6219;
13/06/2022 18:33:09 	 47114; 1300; 9.0601;
13/06/2022 18:33:19 	 47114; 1350; 9.2012;
13/06/2022 18:33:29 	 47114; 1400; 9.7524;
13/06/2022 18:33:40 	 47114; 1450; 9.8647;
13/06/2022 18:33:51 	 47114; 1500; 10.2887;
13/06/2022 18:34:02 	 47114; 1550; 10.7852;
13/06/2022 18:34:14 	 47114; 1600; 11.0182;
13/06/2022 18:34:26 	 47114; 1650; 11.2161;
13/06/2022 18:34:38 	 47114; 1700; 11.4822;
13/06/2022 18:34:50 	 47114; 1750; 11.8811;
13/06/2022 18:35:03 	 47114; 1800; 12.2062;
13/06/2022 18:35:17 	 47114; 1850; 12.6551;
13/06/2022 18:35:25 	 44261; 1150; 7.4446;
13/06/2022 18:35:34 	 44261; 1200; 7.9414;
13/06/2022 18:35:42 	 44261; 1250; 8.1991;
13/06/2022 18:35:51 	 44261; 1300; 8.4295;
13/06/2022 18:36:01 	 44261; 1350; 8.7769;
13/06/2022 18:36:10 	 44261; 1400; 8.9574;
13/06/2022 18:36:20 	 44261; 1450; 9.4451;
13/06/2022 18:36:31 	 44261; 1500; 9.6882;
13/06/2022 18:36:39 	 44393; 1150; 7.4878;
13/06/2022 18:36:48 	 44393; 1200; 7.7995;
13/06/2022 18:36:56 	 44393; 1250; 8.0602;
13/06/2022 18:37:05 	 44393; 1300; 8.6113;
13/06/2022 18:37:17 	 44393; 1350; 10.5379;
13/06/2022 18:37:27 	 44393; 1400; 9.49;
13/06/2022 18:37:37 	 44393; 1450; 9.7304;
13/06/2022 18:37:48 	 44393; 1500; 10.2136;
13/06/2022 18:38:00 	 44393; 1550; 11.8251;
13/06/2022 18:38:11 	 42100; 1150; 9.6939;
13/06/2022 18:38:34 	 42100; 1200; 20.2308;
13/06/2022 18:38:48 	 42100; 1250; 12.6678;
13/06/2022 18:38:57 	 42100; 1300; 8.186;
13/06/2022 18:39:05 	 40005; 1150; 6.731;
13/06/2022 18:39:13 	 42664; 1150; 7.226;
13/06/2022 18:39:22 	 48566; 1150; 8.5898;
13/06/2022 18:39:32 	 48566; 1200; 9.2842;
13/06/2022 18:39:43 	 48566; 1250; 9.6243;
13/06/2022 18:39:53 	 48566; 1300; 9.1906;
13/06/2022 18:40:03 	 48566; 1350; 9.4851;
13/06/2022 18:40:13 	 48566; 1400; 9.8791;
13/06/2022 18:40:24 	 48566; 1450; 10.2814;
13/06/2022 18:40:35 	 48566; 1500; 10.5302;
13/06/2022 18:40:47 	 48566; 1550; 10.7312;
13/06/2022 18:40:59 	 48566; 1600; 11.3176;
13/06/2022 18:41:12 	 48566; 1650; 12.2385;
13/06/2022 18:41:22 	 46540; 1150; 9.433;
13/06/2022 18:41:32 	 46540; 1200; 9.1722;
13/06/2022 18:41:42 	 46540; 1250; 9.1651;
13/06/2022 18:41:53 	 46540; 1300; 10.3551;
13/06/2022 18:42:02 	 43440; 1150; 7.7588;
13/06/2022 18:42:10 	 43440; 1200; 7.9079;
13/06/2022 18:42:19 	 43440; 1250; 8.4896;
13/06/2022 18:42:29 	 43440; 1300; 8.8377;
13/06/2022 18:42:39 	 43440; 1350; 9.0746;
13/06/2022 18:42:48 	 43440; 1400; 9.2412;
13/06/2022 18:42:58 	 47457; 1150; 8.4877;
13/06/2022 18:43:08 	 47457; 1200; 8.8648;
13/06/2022 18:43:18 	 47457; 1250; 9.3324;
13/06/2022 18:43:28 	 47457; 1300; 9.4043;
13/06/2022 18:43:38 	 47457; 1350; 9.7138;
13/06/2022 18:43:49 	 47457; 1400; 10.0273;
13/06/2022 18:44:00 	 47457; 1450; 10.5765;
13/06/2022 18:44:12 	 47457; 1500; 10.826;
13/06/2022 18:44:24 	 47457; 1550; 11.3219;
13/06/2022 18:44:36 	 47457; 1600; 11.646;
13/06/2022 18:44:48 	 47457; 1650; 11.9593;
13/06/2022 18:44:58 	 49870; 1150; 8.8998;
13/06/2022 18:45:08 	 49870; 1200; 9.1828;
13/06/2022 18:45:19 	 49870; 1250; 9.6672;
13/06/2022 18:45:29 	 49870; 1300; 9.913;
13/06/2022 18:45:40 	 49870; 1350; 10.4128;
13/06/2022 18:45:55 	 49870; 1400; 13.7281;
13/06/2022 18:46:07 	 49870; 1450; 11.0335;
13/06/2022 18:46:19 	 49870; 1500; 11.3097;
13/06/2022 18:46:31 	 49870; 1550; 11.5336;
13/06/2022 18:46:40 	 44715; 1150; 7.7398;
13/06/2022 18:46:49 	 44801; 1150; 7.7236;
13/06/2022 18:47:05 	 83406; 1150; 14.8693;
13/06/2022 18:47:22 	 83406; 1200; 15.5543;
13/06/2022 18:47:39 	 83406; 1250; 16.0691;
13/06/2022 18:47:57 	 83406; 1300; 16.7289;
13/06/2022 18:48:15 	 83406; 1350; 17.122;
13/06/2022 18:48:34 	 83406; 1400; 17.7699;
13/06/2022 18:48:54 	 83406; 1450; 18.7256;
13/06/2022 18:49:14 	 83406; 1500; 19.2783;
13/06/2022 18:49:36 	 83406; 1550; 20.4911;
13/06/2022 18:49:58 	 83406; 1600; 20.5022;
13/06/2022 18:50:27 	 141826; 1150; 26.4805;
13/06/2022 18:50:57 	 141826; 1200; 27.7506;
13/06/2022 18:51:27 	 141826; 1250; 28.3695;
13/06/2022 18:51:59 	 141826; 1300; 29.6332;
13/06/2022 18:52:31 	 141826; 1350; 30.6456;
13/06/2022 18:53:05 	 141826; 1400; 31.2449;
13/06/2022 18:53:39 	 141826; 1450; 32.9044;
13/06/2022 18:54:15 	 141826; 1500; 33.8846;
13/06/2022 18:54:52 	 141826; 1550; 35.0915;
13/06/2022 18:55:30 	 141826; 1600; 35.9151;
13/06/2022 18:56:02 	 154975; 1150; 28.8113;
13/06/2022 18:56:36 	 154975; 1200; 31.3329;
13/06/2022 18:57:10 	 154975; 1250; 32.0484;
13/06/2022 18:57:49 	 154975; 1300; 36.683;
13/06/2022 18:58:26 	 154975; 1350; 34.3108;
13/06/2022 18:59:04 	 154975; 1400; 35.6594;
13/06/2022 18:59:43 	 154975; 1450; 36.7012;
13/06/2022 19:00:23 	 154975; 1500; 37.8677;
13/06/2022 19:01:07 	 154975; 1550; 41.4354;
13/06/2022 19:01:52 	 154975; 1600; 43.252;
13/06/2022 19:02:41 	 154975; 1650; 46.4496;
13/06/2022 19:03:34 	 154975; 1700; 50.3535;
13/06/2022 19:04:04 	 137784; 1150; 26.89;
13/06/2022 19:04:44 	 137784; 1200; 37.9801;
13/06/2022 19:05:14 	 137784; 1250; 28.6533;
13/06/2022 19:05:46 	 137784; 1300; 29.7018;
13/06/2022 19:06:04 	 82868; 1150; 15.7355;
13/06/2022 19:06:21 	 82868; 1200; 15.9528;
13/06/2022 19:06:39 	 82868; 1250; 16.4132;
13/06/2022 19:06:58 	 82868; 1300; 18.2123;
13/06/2022 19:07:17 	 82868; 1350; 17.7559;
13/06/2022 19:07:36 	 82868; 1400; 18.2305;
